profile,memory,condition,trial,session_id,attempt,attempts,infra_retries,returncode,run_status,outcome,success,strategy,turns,reported_duration_s,wall_duration_s,qos_verdict,qos_score,qos_confidence,effect_score,event_db,stdout_path,stderr_path,command
none,on,none_memory-on,1,d5a37f9f,1,1,0,0,completed,max_retries_exceeded,False,co_edca,9,44.0,44.1,,,,-1.0,logs/experiments/probe_none_on_fastvote_count5_5rep/db/none_memory-on.sqlite3,logs/experiments/probe_none_on_fastvote_count5_5rep/raw/none_memory-on/trial_01.stdout.txt,logs/experiments/probe_none_on_fastvote_count5_5rep/raw/none_memory-on/trial_01.stderr.txt,/Users/heyu/Developer/ap/multi_agent_coop/.venv/bin/python run.py --mode ns3 --scene sr --server http://127.0.0.1:5001 --tool-profile none --memory on --acceptance qos --no-dashboard --no-academic-plot --eval-windows off --max-steps 8 --max-validation-retries 1 --state-wait 3.0 --observation-wait 3.0 --ap-config config/ap_endpoints.json --stream-timeout 180.0
none,on,none_memory-on,2,72ea5045,1,1,0,0,completed,success,True,co_edca,8,68.0,68.386,improved,0.315495,0.75,0.315495,logs/experiments/probe_none_on_fastvote_count5_5rep/db/none_memory-on.sqlite3,logs/experiments/probe_none_on_fastvote_count5_5rep/raw/none_memory-on/trial_02.stdout.txt,logs/experiments/probe_none_on_fastvote_count5_5rep/raw/none_memory-on/trial_02.stderr.txt,/Users/heyu/Developer/ap/multi_agent_coop/.venv/bin/python run.py --mode ns3 --scene sr --server http://127.0.0.1:5001 --tool-profile none --memory on --acceptance qos --no-dashboard --no-academic-plot --eval-windows off --max-steps 8 --max-validation-retries 1 --state-wait 3.0 --observation-wait 3.0 --ap-config config/ap_endpoints.json --stream-timeout 180.0
